Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
42,16-Dec-15,10.29,3.489,129.8980645,7.874,FALSE
43,16-Dec-15,6.54,3.159,210.7365392,10.148,FALSE
44,16-Dec-15,-2.31,3.282,129.8980645,6.078,FALSE
45,16-Dec-15,4.41,3.413,188.7979349,8.523,FALSE
1,23-Dec-15,8.87,3.112,219.3577216,7.866,FALSE
2,23-Dec-15,8.14,3.112,218.9995495,7.441,FALSE
3,23-Dec-15,11.89,3.112,222.8258628,7.197,FALSE
4,23-Dec-15,2.18,3.103,129.9845484,5.143,FALSE
5,23-Dec-15,10.18,3.112,219.9387246,6.3,FALSE
6,23-Dec-15,9.69,3.112,220.9477245,6.551,FALSE
7,23-Dec-15,-11.01,3.173,196.1713893,8.513,FALSE
8,23-Dec-15,3.42,3.112,222.8743862,6.123,FALSE
9,23-Dec-15,6.91,3.112,223.0661125,6.054,FALSE
10,23-Dec-15,9.09,3.541,129.9845484,7.874,FALSE
11,23-Dec-15,12.38,3.112,222.8258628,7.197,FALSE
12,23-Dec-15,7.44,3.541,129.9845484,12.89,FALSE
13,23-Dec-15,-4.02,3.186,129.9845484,6.392,FALSE
14,23-Dec-15,5.71,3.389,188.9299752,8.523,FALSE
15,23-Dec-15,1.63,3.587,136.5883871,7.866,FALSE
16,23-Dec-15,-6.23,3.173,196.1713893,6.232,FALSE
17,23-Dec-15,-7.36,3.186,129.9845484,6.617,FALSE
18,23-Dec-15,2.1,3.413,136.5883871,8.471,FALSE
19,23-Dec-15,2.27,3.587,136.5883871,7.866,FALSE
20,23-Dec-15,4.55,3.389,212.2360401,7.082,FALSE
21,23-Dec-15,8.08,3.112,218.9995495,7.441,FALSE
22,23-Dec-15,4.35,3.413,140.528765,7.706,FALSE
23,23-Dec-15,-2.33,3.413,136.5883871,4.42,FALSE
24,23-Dec-15,2.74,3.587,136.5883871,8.454,FALSE
25,23-Dec-15,2.53,3.389,212.2360401,7.082,FALSE
26,23-Dec-15,-5.26,3.413,136.5883871,7.598,FALSE
27,23-Dec-15,5.33,3.587,140.528765,7.906,FALSE
28,23-Dec-15,7.44,3.541,129.9845484,12.89,FALSE
29,23-Dec-15,4.35,3.413,136.5883871,9.357,FALSE
30,23-Dec-15,8.08,3.112,218.9995495,7.441,FALSE
31,23-Dec-15,8.08,3.112,218.9995495,7.441,FALSE
32,23-Dec-15,-3.35,3.173,196.1713893,8.513,FALSE
33,23-Dec-15,11.88,3.541,129.9845484,8.01,FALSE
34,23-Dec-15,0.25,3.103,129.9845484,10.148,FALSE
35,23-Dec-15,5.33,3.389,140.528765,8.745,FALSE
36,23-Dec-15,13.01,3.098,218.0541851,7.716,FALSE
37,23-Dec-15,13.01,3.112,218.0541851,7.716,FALSE
38,23-Dec-15,7.44,3.541,129.9845484,12.89,FALSE
39,23-Dec-15,12.57,3.112,218.0541851,7.716,FALSE
40,23-Dec-15,-4.19,3.413,136.5883871,4.42,FALSE
41,23-Dec-15,-3.56,3.173,196.1713893,6.759,FALSE
42,23-Dec-15,9.09,3.541,129.9845484,7.874,FALSE
43,23-Dec-15,5.91,3.112,210.9052972,10.148,FALSE
44,23-Dec-15,-4.02,3.186,129.9845484,6.078,FALSE
45,23-Dec-15,5.71,3.389,188.9299752,8.523,FALSE
1,30-Dec-15,6.97,3.129,219.5359898,7.866,TRUE
2,30-Dec-15,6.98,3.129,219.1773063,7.441,TRUE
3,30-Dec-15,9.05,3.129,223.0090839,7.197,TRUE
4,30-Dec-15,2.72,3.119,130.0710323,5.143,TRUE
5,30-Dec-15,7.57,3.129,220.1178226,6.3,TRUE
6,30-Dec-15,8.22,3.129,221.1282634,6.551,TRUE
7,30-Dec-15,-9.13,3.119,196.3586101,8.513,TRUE
8,30-Dec-15,2.41,3.129,223.0576765,6.123,TRUE
9,30-Dec-15,6.34,3.129,223.2496766,6.054,TRUE
10,30-Dec-15,9.4,3.428,130.0710323,7.874,TRUE
11,30-Dec-15,9.37,3.129,223.0090839,7.197,TRUE
12,30-Dec-15,7.02,3.428,130.0710323,12.89,TRUE
13,30-Dec-15,-0.26,3.119,130.0710323,6.392,TRUE
14,30-Dec-15,3.22,3.389,189.0620155,8.523,TRUE
15,30-Dec-15,-0.31,3.566,136.6432581,7.866,TRUE
16,30-Dec-15,-4.49,3.119,196.3586101,6.232,TRUE
17,30-Dec-15,-2.93,3.119,130.0710323,6.617,TRUE
18,30-Dec-15,0.2,3.402,136.6432581,8.471,TRUE
19,30-Dec-15,-0.19,3.566,136.6432581,7.866,TRUE
20,30-Dec-15,2.42,3.389,212.4035763,7.082,TRUE
21,30-Dec-15,7.31,3.129,219.1773063,7.441,TRUE
22,30-Dec-15,2.38,3.402,140.5874505,7.706,TRUE
23,30-Dec-15,-5.39,3.402,136.6432581,4.42,TRUE
24,30-Dec-15,0.81,3.566,136.6432581,8.454,TRUE
25,30-Dec-15,0.23,3.389,212.4035763,7.082,TRUE
26,30-Dec-15,-7.33,3.402,136.6432581,7.598,TRUE
27,30-Dec-15,3.25,3.566,140.5874505,7.906,TRUE
28,30-Dec-15,7.02,3.428,130.0710323,12.89,TRUE
29,30-Dec-15,2.38,3.402,136.6432581,9.357,TRUE
30,30-Dec-15,7.31,3.129,219.1773063,7.441,TRUE
31,30-Dec-15,7.31,3.129,219.1773063,7.441,TRUE
32,30-Dec-15,0.55,3.119,196.3586101,8.513,TRUE
33,30-Dec-15,10.89,3.428,130.0710323,8.01,TRUE
34,30-Dec-15,-1.76,3.119,130.0710323,10.148,TRUE
35,30-Dec-15,3.25,3.389,140.5874505,8.745,TRUE
36,30-Dec-15,9.03,3.132,218.2302364,7.716,TRUE
37,30-Dec-15,9.03,3.129,218.2302364,7.716,TRUE
38,30-Dec-15,7.02,3.428,130.0710323,12.89,TRUE
39,30-Dec-15,8.67,3.129,218.2302364,7.716,TRUE
40,30-Dec-15,-7.36,3.402,136.6432581,4.42,TRUE
41,30-Dec-15,1.18,3.119,196.3586101,6.759,TRUE
42,30-Dec-15,9.4,3.428,130.0710323,7.874,TRUE
43,30-Dec-15,5.46,3.129,211.0740553,10.148,TRUE
44,30-Dec-15,-0.26,3.119,130.0710323,6.078,TRUE
45,30-Dec-15,3.22,3.389,189.0620155,8.523,TRUE
1,6-Jan-16,9.45,3.157,219.7142581,7.348,FALSE
2,6-Jan-16,8.19,3.157,219.355063,7.057,FALSE
3,6-Jan-16,11.34,3.157,223.1923049,6.833,FALSE
4,6-Jan-16,3.69,3.158,130.1575161,4.607,FALSE
5,6-Jan-16,10.12,3.157,220.2969205,5.943,FALSE
6,6-Jan-16,10.46,3.157,221.3088023,6.132,FALSE
7,6-Jan-16,-7.41,3.095,196.5458309,8.256,FALSE
8,6-Jan-16,6.37,3.157,223.2409668,5.825,FALSE
9,6-Jan-16,8.63,3.157,223.4332408,5.667,FALSE
10,6-Jan-16,15.47,3.443,130.1575161,7.545,FALSE
11,6-Jan-16,12.47,3.157,223.1923049,6.833,FALSE
12,6-Jan-16,10.24,3.599,130.1575161,12.187,FALSE
13,6-Jan-16,1,3.08,130.1575161,6.104,FALSE
14,6-Jan-16,2.16,3.422,189.1940558,8.424,FALSE
15,6-Jan-16,-0.98,3.585,136.698129,7.943,FALSE
16,6-Jan-16,-3.06,3.095,196.5458309,6.162,FALSE
17,6-Jan-16,-2.42,3.08,130.1575161,6.403,FALSE
18,6-Jan-16,-0.41,3.439,136.698129,8.075,FALSE
19,6-Jan-16,-0.09,3.585,136.698129,7.943,FALSE
20,6-Jan-16,0.79,3.422,212.5711125,6.961,FALSE
21,6-Jan-16,8.94,3.157,219.355063,7.057,FALSE
22,6-Jan-16,1.45,3.439,140.6461359,7.503,FALSE
23,6-Jan-16,-4.28,3.439,136.698129,4.261,FALSE
24,6-Jan-16,0.48,3.585,136.698129,8.659,FALSE
25,6-Jan-16,-0.98,3.422,212.5711125,6.961,FALSE
26,6-Jan-16,-5.03,3.439,136.698129,7.467,FALSE
27,6-Jan-16,2.11,3.585,140.6461359,8.009,FALSE
28,6-Jan-16,10.24,3.599,130.1575161,12.187,FALSE
29,6-Jan-16,1.45,3.439,136.698129,8.988,FALSE
30,6-Jan-16,8.94,3.157,219.355063,7.057,FALSE
31,6-Jan-16,8.94,3.157,219.355063,7.057,FALSE
32,6-Jan-16,2.64,3.095,196.5458309,8.256,FALSE
33,6-Jan-16,16.07,3.443,130.1575161,7.603,FALSE
34,6-Jan-16,2.44,3.158,130.1575161,9.653,FALSE
35,6-Jan-16,2.11,3.422,140.6461359,8.744,FALSE
36,6-Jan-16,13.99,3.129,218.4062876,7.244,FALSE
37,6-Jan-16,13.99,3.157,218.4062876,7.244,FALSE
38,6-Jan-16,10.24,3.599,130.1575161,12.187,FALSE
39,6-Jan-16,13.24,3.157,218.4062876,7.244,FALSE
40,6-Jan-16,-4.84,3.439,136.698129,4.261,FALSE
41,6-Jan-16,2.89,3.095,196.5458309,6.589,FALSE
42,6-Jan-16,15.47,3.443,130.1575161,7.545,FALSE
43,6-Jan-16,8.66,3.157,211.2428134,9.653,FALSE
44,6-Jan-16,1,3.08,130.1575161,5.774,FALSE
45,6-Jan-16,2.16,3.422,189.1940558,8.424,FALSE
1,13-Jan-16,9.18,3.261,219.8925263,7.348,FALSE
2,13-Jan-16,7.77,3.261,219.5328198,7.057,FALSE
3,13-Jan-16,11.03,3.261,223.3755259,6.833,FALSE
4,13-Jan-16,1.34,3.263,130.244,4.607,FALSE
5,13-Jan-16,9.37,3.261,220.4760185,5.943,FALSE
6,13-Jan-16,9.07,3.261,221.4893412,6.132,FALSE
7,13-Jan-16,-13.63,3.077,196.7330517,8.256,FALSE
8,13-Jan-16,2.48,3.261,223.4242571,5.825,FALSE
9,13-Jan-16,5.8,3.261,223.6168049,5.667,FALSE
10,13-Jan-16,10.56,3.477,130.244,7.545,FALSE
11,13-Jan-16,11.72,3.261,223.3755259,6.833,FALSE
12,13-Jan-16,8.93,3.657,130.244,12.187,FALSE
13,13-Jan-16,-3.55,3.056,130.244,6.104,FALSE
14,13-Jan-16,5.1,3.513,189.3260962,8.424,FALSE
15,13-Jan-16,2.37,3.666,136.753,7.943,FALSE
16,13-Jan-16,-6.92,3.077,196.7330517,6.162,FALSE
17,13-Jan-16,-6.51,3.056,130.244,6.403,FALSE
18,13-Jan-16,1.81,3.523,136.753,8.075,FALSE
19,13-Jan-16,2.82,3.666,136.753,7.943,FALSE
20,13-Jan-16,3.22,3.513,212.7386486,6.961,FALSE
21,13-Jan-16,7.22,3.261,219.5328198,7.057,FALSE
22,13-Jan-16,3.89,3.523,140.7048214,7.503,FALSE
23,13-Jan-16,-1.95,3.523,136.753,4.261,FALSE
24,13-Jan-16,2.5,3.666,136.753,8.659,FALSE
25,13-Jan-16,1.44,3.513,212.7386486,6.961,FALSE
26,13-Jan-16,-3.58,3.523,136.753,7.467,FALSE
27,13-Jan-16,5.17,3.666,140.7048214,8.009,FALSE
28,13-Jan-16,8.93,3.657,130.244,12.187,FALSE
29,13-Jan-16,3.89,3.523,136.753,8.988,FALSE
30,13-Jan-16,7.22,3.261,219.5328198,7.057,FALSE
31,13-Jan-16,7.22,3.261,219.5328198,7.057,FALSE
32,13-Jan-16,-1.67,3.077,196.7330517,8.256,FALSE
33,13-Jan-16,12.56,3.477,130.244,7.603,FALSE
34,13-Jan-16,1.11,3.263,130.244,9.653,FALSE
35,13-Jan-16,5.17,3.513,140.7048214,8.744,FALSE
36,13-Jan-16,13.49,3.254,218.5823389,7.244,FALSE
37,13-Jan-16,13.49,3.261,218.5823389,7.244,FALSE
38,13-Jan-16,8.93,3.657,130.244,12.187,FALSE
39,13-Jan-16,12.59,3.261,218.5823389,7.244,FALSE
40,13-Jan-16,-3.39,3.523,136.753,4.261,FALSE
41,13-Jan-16,-2.51,3.077,196.7330517,6.589,FALSE
42,13-Jan-16,10.56,3.477,130.244,7.545,FALSE
43,13-Jan-16,6.49,3.261,211.4115714,9.653,FALSE
44,13-Jan-16,-3.55,3.056,130.244,5.774,FALSE
45,13-Jan-16,5.1,3.513,189.3260962,8.424,FALSE
1,20-Jan-16,12.28,3.268,219.9856893,7.348,FALSE
2,20-Jan-16,10.94,3.268,219.6258417,7.057,FALSE
3,20-Jan-16,13.44,3.268,223.4700552,6.833,FALSE
4,20-Jan-16,5.61,3.273,130.2792258,4.607,FALSE
5,20-Jan-16,12.58,3.268,220.5694104,5.943,FALSE
6,20-Jan-16,12.98,3.268,221.5831306,6.132,FALSE
7,20-Jan-16,-2.55,3.055,196.7796652,8.256,FALSE
8,20-Jan-16,8.23,3.268,223.5188055,5.825,FALSE
9,20-Jan-16,10.87,3.268,223.7114288,5.667,FALSE
10,20-Jan-16,12.51,3.66,130.2792258,7.545,FALSE
11,20-Jan-16,13.57,3.268,223.4700552,6.833,FALSE
12,20-Jan-16,7.89,3.66,130.2792258,12.187,FALSE
13,20-Jan-16,0.39,3.047,130.2792258,6.104,FALSE
14,20-Jan-16,-0.08,3.533,189.4214733,8.424,FALSE
15,20-Jan-16,-5.89,3.705,136.8564194,7.943,FALSE
16,20-Jan-16,-1.5,3.055,196.7796652,6.162,FALSE
17,20-Jan-16,-2.63,3.047,130.2792258,6.403,FALSE
18,20-Jan-16,-4.33,3.542,136.8564194,8.075,FALSE
19,20-Jan-16,-4.76,3.705,136.8564194,7.943,FALSE
20,20-Jan-16,-2.42,3.533,212.8336399,6.961,FALSE
21,20-Jan-16,11.23,3.268,219.6258417,7.057,FALSE
22,20-Jan-16,-1.58,3.542,140.8086118,7.503,FALSE
23,20-Jan-16,-9.26,3.542,136.8564194,4.261,FALSE
24,20-Jan-16,-3.48,3.705,136.8564194,8.659,FALSE
25,20-Jan-16,-4.52,3.533,212.8336399,6.961,FALSE
26,20-Jan-16,-9.32,3.542,136.8564194,7.467,FALSE
27,20-Jan-16,-0.92,3.705,140.8086118,8.009,FALSE
28,20-Jan-16,7.89,3.66,130.2792258,12.187,FALSE
29,20-Jan-16,-1.58,3.542,136.8564194,8.988,FALSE
30,20-Jan-16,11.23,3.268,219.6258417,7.057,FALSE
31,20-Jan-16,11.23,3.268,219.6258417,7.057,FALSE
32,20-Jan-16,2.7,3.055,196.7796652,8.256,FALSE
33,20-Jan-16,13.33,3.66,130.2792258,7.603,FALSE
34,20-Jan-16,4.04,3.273,130.2792258,9.653,FALSE
35,20-Jan-16,-0.92,3.533,140.8086118,8.744,FALSE
36,20-Jan-16,14.94,3.275,218.6755292,7.244,FALSE
37,20-Jan-16,14.94,3.268,218.6755292,7.244,FALSE
38,20-Jan-16,7.89,3.66,130.2792258,12.187,FALSE
39,20-Jan-16,14.47,3.268,218.6755292,7.244,FALSE
40,20-Jan-16,-9.99,3.542,136.8564194,4.261,FALSE
41,20-Jan-16,-0.24,3.055,196.7796652,6.589,FALSE
42,20-Jan-16,12.51,3.66,130.2792258,7.545,FALSE
43,20-Jan-16,11.51,3.268,211.4997811,9.653,FALSE
44,20-Jan-16,0.39,3.047,130.2792258,5.774,FALSE
45,20-Jan-16,-0.08,3.533,189.4214733,8.424,FALSE
1,27-Jan-16,12.37,3.29,220.0788523,7.348,FALSE
2,27-Jan-16,10.28,3.29,219.7188636,7.057,FALSE
3,27-Jan-16,14.48,3.29,223.5645845,6.833,FALSE
4,27-Jan-16,4.62,3.29,130.3144516,4.607,FALSE
5,27-Jan-16,12.57,3.29,220.6628023,5.943,FALSE
6,27-Jan-16,12.19,3.29,221.6769199,6.132,FALSE
7,27-Jan-16,-2.83,3.038,196.8262786,8.256,FALSE
8,27-Jan-16,7.51,3.29,223.6133539,5.825,FALSE
9,27-Jan-16,9.66,3.29,223.8060527,5.667,FALSE
10,27-Jan-16,11.99,3.675,130.3144516,7.545,FALSE
11,27-Jan-16,14.64,3.29,223.5645845,6.833,FALSE
12,27-Jan-16,10.24,3.675,130.3144516,12.187,FALSE
13,27-Jan-16,1.29,3.058,130.3144516,6.104,FALSE
14,27-Jan-16,3.29,3.567,189.5168505,8.424,FALSE
15,27-Jan-16,-0.63,3.737,136.9598387,7.943,FALSE
16,27-Jan-16,-2.13,3.038,196.8262786,6.162,FALSE
17,27-Jan-16,-1.12,3.058,130.3144516,6.403,FALSE
18,27-Jan-16,-0.87,3.568,136.9598387,8.075,FALSE
19,27-Jan-16,0.23,3.737,136.9598387,7.943,FALSE
20,27-Jan-16,2.88,3.567,212.9286312,6.961,FALSE
21,27-Jan-16,10.44,3.29,219.7188636,7.057,FALSE
22,27-Jan-16,2.04,3.568,140.9124021,7.503,FALSE
23,27-Jan-16,-3.49,3.568,136.9598387,4.261,FALSE
24,27-Jan-16,-0.04,3.737,136.9598387,8.659,FALSE
25,27-Jan-16,0.13,3.567,212.9286312,6.961,FALSE
26,27-Jan-16,-4.36,3.568,136.9598387,7.467,FALSE
27,27-Jan-16,2.76,3.737,140.9124021,8.009,FALSE
28,27-Jan-16,10.24,3.675,130.3144516,12.187,FALSE
29,27-Jan-16,2.04,3.568,136.9598387,8.988,FALSE
30,27-Jan-16,10.44,3.29,219.7188636,7.057,FALSE
31,27-Jan-16,10.44,3.29,219.7188636,7.057,FALSE
32,27-Jan-16,2.59,3.038,196.8262786,8.256,FALSE
33,27-Jan-16,13.52,3.675,130.3144516,7.603,FALSE
34,27-Jan-16,4.34,3.29,130.3144516,9.653,FALSE
35,27-Jan-16,2.76,3.567,140.9124021,8.744,FALSE
36,27-Jan-16,17.07,3.313,218.7687195,7.244,FALSE
37,27-Jan-16,17.07,3.29,218.7687195,7.244,FALSE
38,27-Jan-16,10.24,3.675,130.3144516,12.187,FALSE
39,27-Jan-16,15.92,3.29,218.7687195,7.244,FALSE
40,27-Jan-16,-5.05,3.568,136.9598387,4.261,FALSE
41,27-Jan-16,0.64,3.038,196.8262786,6.589,FALSE
42,27-Jan-16,11.99,3.675,130.3144516,7.545,FALSE
43,27-Jan-16,11.17,3.29,211.5879908,9.653,FALSE
44,27-Jan-16,1.29,3.058,130.3144516,5.774,FALSE
45,27-Jan-16,3.29,3.567,189.5168505,8.424,FALSE
1,3-Feb-16,13.64,3.36,220.1720153,7.348,FALSE
2,3-Feb-16,12.89,3.36,219.8118854,7.057,FALSE
3,3-Feb-16,15.18,3.36,223.6591137,6.833,FALSE
4,3-Feb-16,5.45,3.354,130.3496774,4.607,FALSE
5,3-Feb-16,14.08,3.36,220.7561941,5.943,FALSE
6,3-Feb-16,14.14,3.36,221.7707093,6.132,FALSE
7,3-Feb-16,-5.44,3.031,196.8728921,8.256,FALSE
8,3-Feb-16,7.53,3.36,223.7079023,5.825,FALSE
9,3-Feb-16,12.46,3.36,223.9006766,5.667,FALSE
10,3-Feb-16,13.81,3.543,130.3496774,7.545,FALSE
11,3-Feb-16,15.69,3.36,223.6591137,6.833,FALSE
12,3-Feb-16,10.32,3.702,130.3496774,12.187,FALSE
13,3-Feb-16,-0.34,3.077,130.3496774,6.104,FALSE
14,3-Feb-16,6.09,3.617,189.6122277,8.424,FALSE
15,3-Feb-16,1.83,3.796,137.0632581,7.943,FALSE
16,3-Feb-16,-3.59,3.031,196.8728921,6.162,FALSE
17,3-Feb-16,-3.19,3.077,130.3496774,6.403,FALSE
18,3-Feb-16,3.12,3.633,137.0632581,8.075,FALSE
19,3-Feb-16,2.34,3.796,137.0632581,7.943,FALSE
20,3-Feb-16,4.41,3.617,213.0236225,6.961,FALSE
21,3-Feb-16,13.24,3.36,219.8118854,7.057,FALSE
22,3-Feb-16,4.77,3.633,141.0161924,7.503,FALSE
23,3-Feb-16,-1.27,3.633,137.0632581,4.261,FALSE
24,3-Feb-16,3.67,3.796,137.0632581,8.659,FALSE
25,3-Feb-16,1.66,3.617,213.0236225,6.961,FALSE
26,3-Feb-16,-3.76,3.633,137.0632581,7.467,FALSE
27,3-Feb-16,5.84,3.796,141.0161924,8.009,FALSE
28,3-Feb-16,10.32,3.702,130.3496774,12.187,FALSE
29,3-Feb-16,4.77,3.633,137.0632581,8.988,FALSE
30,3-Feb-16,13.24,3.36,219.8118854,7.057,FALSE
31,3-Feb-16,13.24,3.36,219.8118854,7.057,FALSE
32,3-Feb-16,2.16,3.031,196.8728921,8.256,FALSE
33,3-Feb-16,15.29,3.543,130.3496774,7.603,FALSE
34,3-Feb-16,3.69,3.354,130.3496774,9.653,FALSE
35,3-Feb-16,5.84,3.617,141.0161924,8.744,FALSE
36,3-Feb-16,16.29,3.421,218.8619099,7.244,FALSE
37,3-Feb-16,16.29,3.36,218.8619099,7.244,FALSE
38,3-Feb-16,10.32,3.702,130.3496774,12.187,FALSE
39,3-Feb-16,15.94,3.36,218.8619099,7.244,FALSE
40,3-Feb-16,-2.3,3.633,137.0632581,4.261,FALSE
41,3-Feb-16,-0.19,3.031,196.8728921,6.589,FALSE
42,3-Feb-16,13.81,3.543,130.3496774,7.545,FALSE
43,3-Feb-16,11.07,3.36,211.6762005,9.653,FALSE
44,3-Feb-16,-0.34,3.077,130.3496774,5.774,FALSE
45,3-Feb-16,6.09,3.617,189.6122277,8.424,FALSE
1,10-Feb-16,8.9,3.409,220.2651783,7.348,TRUE
2,10-Feb-16,8.32,3.409,219.9049073,7.057,TRUE
3,10-Feb-16,10.92,3.409,223.753643,6.833,TRUE
4,10-Feb-16,0.56,3.411,130.3849032,4.607,TRUE
5,10-Feb-16,9.21,3.409,220.849586,5.943,TRUE
6,10-Feb-16,9.21,3.409,221.8644987,6.132,TRUE
7,10-Feb-16,-7.34,3.103,196.9195056,8.256,TRUE
8,10-Feb-16,2.06,3.409,223.8024507,5.825,TRUE
9,10-Feb-16,6.68,3.409,223.9953006,5.667,TRUE
10,10-Feb-16,13.18,3.722,130.3849032,7.545,TRUE
11,10-Feb-16,11.24,3.409,223.753643,6.833,TRUE
12,10-Feb-16,11.26,3.722,130.3849032,12.187,TRUE
13,10-Feb-16,0.96,3.116,130.3849032,6.104,TRUE
14,10-Feb-16,2.78,3.64,189.7076048,8.424,TRUE
15,10-Feb-16,-0.05,3.826,137.1666774,7.943,TRUE
16,10-Feb-16,-4.62,3.103,196.9195056,6.162,TRUE
17,10-Feb-16,-4.65,3.116,130.3849032,6.403,TRUE
18,10-Feb-16,0.46,3.655,137.1666774,8.075,TRUE
19,10-Feb-16,0.34,3.826,137.1666774,7.943,TRUE
20,10-Feb-16,0.82,3.64,213.1186138,6.961,TRUE
21,10-Feb-16,8.07,3.409,219.9049073,7.057,TRUE
22,10-Feb-16,2.04,3.655,141.1199827,7.503,TRUE
23,10-Feb-16,-3,3.655,137.1666774,4.261,TRUE
24,10-Feb-16,1.01,3.826,137.1666774,8.659,TRUE
25,10-Feb-16,0.26,3.64,213.1186138,6.961,TRUE
26,10-Feb-16,-4.51,3.655,137.1666774,7.467,TRUE
27,10-Feb-16,3.26,3.826,141.1199827,8.009,TRUE
28,10-Feb-16,11.26,3.722,130.3849032,12.187,TRUE
29,10-Feb-16,2.04,3.655,137.1666774,8.988,TRUE
30,10-Feb-16,8.07,3.409,219.9049073,7.057,TRUE
31,10-Feb-16,8.07,3.409,219.9049073,7.057,TRUE
32,10-Feb-16,-4.81,3.103,196.9195056,8.256,TRUE
33,10-Feb-16,15.52,3.722,130.3849032,7.603,TRUE
34,10-Feb-16,2.61,3.411,130.3849032,9.653,TRUE
35,10-Feb-16,3.26,3.64,141.1199827,8.744,TRUE
36,10-Feb-16,12.49,3.462,218.9551002,7.244,TRUE
37,10-Feb-16,12.49,3.409,218.9551002,7.244,TRUE
38,10-Feb-16,11.26,3.722,130.3849032,12.187,TRUE
39,10-Feb-16,11.61,3.409,218.9551002,7.244,TRUE
40,10-Feb-16,-4.49,3.655,137.1666774,4.261,TRUE
41,10-Feb-16,-5.56,3.103,196.9195056,6.589,TRUE
42,10-Feb-16,13.18,3.722,130.3849032,7.545,TRUE
43,10-Feb-16,8.08,3.409,211.7644101,9.653,TRUE
44,10-Feb-16,0.96,3.116,130.3849032,5.774,TRUE
45,10-Feb-16,2.78,3.64,189.7076048,8.424,TRUE
1,17-Feb-16,7.4,3.51,220.4257586,7.348,FALSE
2,17-Feb-16,6.57,3.51,220.0651993,7.057,FALSE
3,17-Feb-16,11.33,3.51,223.9170153,6.833,FALSE
4,17-Feb-16,1.22,3.493,130.4546207,4.607,FALSE
5,17-Feb-16,9.03,3.51,221.0106341,5.943,FALSE
6,17-Feb-16,9.46,3.51,222.026359,6.132,FALSE
7,17-Feb-16,-2.76,3.113,196.9432711,8.256,FALSE
8,17-Feb-16,3.06,3.51,223.9658621,5.825,FALSE
9,17-Feb-16,6.56,3.51,224.1588663,5.667,FALSE
10,17-Feb-16,12.29,3.781,130.4546207,7.545,FALSE
11,17-Feb-16,11.54,3.51,223.9170153,6.833,FALSE
12,17-Feb-16,11,3.781,130.4546207,12.187,FALSE
13,17-Feb-16,2.54,3.119,130.4546207,6.104,FALSE
14,17-Feb-16,2.69,3.695,189.8424834,8.424,FALSE
15,17-Feb-16,-0.97,3.874,137.2583103,7.943,FALSE
16,17-Feb-16,-0.45,3.113,196.9432711,6.162,FALSE
17,17-Feb-16,-0.69,3.119,130.4546207,6.403,FALSE
18,17-Feb-16,0.48,3.703,137.2583103,8.075,FALSE
19,17-Feb-16,-0.58,3.874,137.2583103,7.943,FALSE
20,17-Feb-16,-0.49,3.695,213.2732106,6.961,FALSE
21,17-Feb-16,7.24,3.51,220.0651993,7.057,FALSE
22,17-Feb-16,2.36,3.703,141.2140357,7.503,FALSE
23,17-Feb-16,-2.77,3.703,137.2583103,4.261,FALSE
24,17-Feb-16,1.07,3.874,137.2583103,8.659,FALSE
25,17-Feb-16,0.13,3.695,213.2732106,6.961,FALSE
26,17-Feb-16,-4.5,3.703,137.2583103,7.467,FALSE
27,17-Feb-16,2.91,3.874,141.2140357,8.009,FALSE
28,17-Feb-16,11,3.781,130.4546207,12.187,FALSE
29,17-Feb-16,2.36,3.703,137.2583103,8.988,FALSE
30,17-Feb-16,7.24,3.51,220.0651993,7.057,FALSE
31,17-Feb-16,7.24,3.51,220.0651993,7.057,FALSE
32,17-Feb-16,-4.3,3.113,196.9432711,8.256,FALSE
33,17-Feb-16,14.33,3.781,130.4546207,7.603,FALSE
34,17-Feb-16,2.92,3.493,130.4546207,9.653,FALSE
35,17-Feb-16,2.91,3.695,141.2140357,8.744,FALSE
36,17-Feb-16,12.43,3.503,219.1148297,7.244,FALSE
37,17-Feb-16,12.43,3.51,219.1148297,7.244,FALSE
38,17-Feb-16,11,3.781,130.4546207,12.187,FALSE
39,17-Feb-16,11.53,3.51,219.1148297,7.244,FALSE
40,17-Feb-16,-3.58,3.703,137.2583103,4.261,FALSE
41,17-Feb-16,-5.27,3.113,196.9432711,6.589,FALSE
42,17-Feb-16,12.29,3.781,130.4546207,7.545,FALSE
43,17-Feb-16,9.66,3.51,211.916835,9.653,FALSE
44,17-Feb-16,2.54,3.119,130.4546207,5.774,FALSE
45,17-Feb-16,2.69,3.695,189.8424834,8.424,FALSE
1,24-Feb-16,14.03,3.555,220.636902,7.348,FALSE
2,24-Feb-16,12.57,3.555,220.275944,7.057,FALSE
3,24-Feb-16,15.62,3.555,224.1320199,6.833,FALSE
4,24-Feb-16,5.17,3.541,130.5502069,4.607,FALSE
5,24-Feb-16,14.31,3.555,221.2224243,5.943,FALSE
6,24-Feb-16,15.09,3.555,222.2392726,6.132,FALSE
7,24-Feb-16,-4.22,3.129,196.9499007,8.256,FALSE
8,24-Feb-16,7.96,3.555,224.1809207,5.825,FALSE
9,24-Feb-16,12.04,3.555,224.3741384,5.667,FALSE
10,24-Feb-16,13.34,3.95,130.5502069,7.545,FALSE
11,24-Feb-16,16.17,3.555,224.1320199,6.833,FALSE
12,24-Feb-16,11.74,3.95,130.5502069,12.187,FALSE
13,24-Feb-16,1.88,3.145,130.5502069,6.104,FALSE
